"","NDVI","Name"
"1",0.387154374805959,"Mitte"
"2",0.411327429487909,"Nordost"
"3",0.41899155156114,"Ost"
"4",0.395582271325504,"Südost"
"5",0.583940200320837,"Süd"
"6",0.423136178864299,"Südwest"
"7",0.425555807781517,"West"
"8",0.455192524328378,"Alt-West"
"9",0.432286642054903,"Nordwest"
"10",0.324748846157344,"Nord"
