"","NDVI","Name"
"1",0.403504127557668,"Mitte"
"2",0.423386462055622,"Nordost"
"3",0.42738224539408,"Ost"
"4",0.436988131038871,"Südost"
"5",0.591045047744461,"Süd"
"6",0.434267392794194,"Südwest"
"7",0.460594148651832,"West"
"8",0.495087464131132,"Alt-West"
"9",0.464468474607699,"Nordwest"
"10",0.367348266621142,"Nord"
